,Symbol,Weight,Ticker
573,ZS422676     Corp,0.07350087833373017,
574,AZ304629     Corp,0.07352547084177125,
575,AT308183     Corp,0.07358784010324505,
576,BJ225757     Corp,0.07318519362500651,
577,ZQ224872     Corp,0.0737087910039319,
578,AR072403     Corp,0.07331917402340307,
579,AN528193     Corp,0.07338490731950564,
580,AZ647193     Corp,0.07313769677275883,
581,AZ628262     Corp,0.0728356570975659,
582,AX464235     Corp,0.07293930799480962,
583,BM043179     Corp,0.07286355667444837,
584,AO582959     Corp,0.07257972692870998,
585,LW519612     Corp,0.07267376916796678,
586,ZQ184554     Corp,0.07247284810409255,
587,BM608321     Corp,0.07266353573429206,
588,AT061477     Corp,0.07269213802312996,
589,ZO480425     Corp,0.07272534594365218,
590,BK766854     Corp,0.07246333682626685,
591,ZO500932     Corp,0.07224875859651506,
592,AT281181     Corp,0.07219298161843041,
593,LW375188     Corp,0.07188374898816081,
594,AS756152     Corp,0.07172747568369861,
595,BK821373     Corp,0.07176064648406039,
596,BK913530     Corp,0.07169364218402191,
597,ZO392834     Corp,0.07169217778565692,
598,AQ657762     Corp,0.07124388074124714,
599,ZQ066551     Corp,0.07135695702572878,
600,ZQ875570     Corp,0.07112569890811493,
601,ZQ262991     Corp,0.07124791792025766,
602,LW485173     Corp,0.07121727113011414,
603,AP521302     Corp,0.071191580283126,
604,BK671332     Corp,0.07106904968660605,
605,AP447434     Corp,0.07125777227835431,
606,BJ849705     Corp,0.07077053634631057,
607,ZR530869     Corp,0.07110170883938806,
608,ZO040780     Corp,0.07073887059972768,
609,AM752386     Corp,0.07110483721724054,
610,ZO487048     Corp,0.07085219290570574,
611,AS008907     Corp,0.07073908327735698,
612,AQ197841     Corp,0.07072071667190047,
613,ZP667635     Corp,0.07074952408578097,
614,AP288382     Corp,0.07070437528454934,
615,ZP999819     Corp,0.07067191667704982,
616,ZP662666     Corp,0.07056404629420666,
617,AX754146     Corp,0.07063837579993679,
618,BM123056     Corp,0.07037396793278809,
619,ZP480045     Corp,0.07038637289585001,
620,ZP395331     Corp,0.07000831410485248,
621,BM350347     Corp,0.07007630224983658,
622,AX901360     Corp,0.07017349046286607,
623,BG167376     Corp,0.0700562360713188,
624,AP099607     Corp,0.07003158507090368,
625,AU775249     Corp,0.06999988975674705,
626,AT591037     Corp,0.06960923622385859,
627,ZO800490     Corp,0.06980238888982228,
628,AR713750     Corp,0.06985901424837088,
629,BJ450038     Corp,0.06948488738224921,
630,BJ192728     Corp,0.06973291762569962,
631,AR826949     Corp,0.06958909733160659,
632,AL595684     Corp,0.06949160372089326,
633,AM638571     Corp,0.06955594276127171,
634,BM235828     Corp,0.06903335582203897,
635,BI002130     Corp,0.06926897700474742,
636,ZR202234     Corp,0.06912916544694453,
637,ZO440528     Corp,0.06905990822634454,
638,ZS895402     Corp,0.06920454259287444,
639,ZR630910     Corp,0.06900974643582351,
640,BM349635     Corp,0.0691235141033805,
641,ZO480146     Corp,0.0688339784586907,
642,ZQ265533     Corp,0.0689851796387161,
643,BK877017     Corp,0.06894144011803544,
644,BK100085     Corp,0.06896389612783645,
645,QZ184834     Corp,0.06899412953437478,
646,AZ909661     Corp,0.0689867282403888,
647,ZP561880     Corp,0.06891248791945981,
648,ZQ332414     Corp,0.06858022295274199,
649,BM886301     Corp,0.06843613992504567,
650,BJ412364     Corp,0.06816770733261995,
651,ZO038281     Corp,0.06800693622170148,
652,ZO392926     Corp,0.06804885942561276,
653,ZP993478     Corp,0.0678057458357972,
654,ZO445641     Corp,0.06751797725536952,
655,ZP665364     Corp,0.0677100416257196,
656,AM725107     Corp,0.06777209440166942,
657,AP094485     Corp,0.06775147648258475,
658,AL094029     Corp,0.06791205668982085,
659,AW861673     Corp,0.06747523194435462,
660,JV523090     Corp,0.06723889752427725,
661,BK843182     Corp,0.06739926794636407,
662,BM615520     Corp,0.06691371849087477,
663,LW831961     Corp,0.06720548793361918,
664,BJ808813     Corp,0.06700981214125057,
665,AQ106580     Corp,0.06714273750755394,
666,AW744045     Corp,0.06691737072900047,
667,ZO599836     Corp,0.06692403010185714,
668,JK950073     Corp,0.06659357558660198,
669,AM225189     Corp,0.06665121757153662,
670,ZR551767     Corp,0.0663606692374475,
671,BH587963     Corp,0.06614214132620627,
672,BH636835     Corp,0.06605792395781908,
673,ZP518176     Corp,0.06589037705172247,
674,BG167377     Corp,0.06599599435331077,
675,AR015255     Corp,0.06583308626207222,
676,QZ574203     Corp,0.06591453400047809,
677,BK127384     Corp,0.0656556998620125,
678,ZQ671235     Corp,0.06565333429542289,
679,ZR681174     Corp,0.06569756497528302,
680,ZO065162     Corp,0.06541820941408064,
681,AM796595     Corp,0.06551080147633262,
682,ZR486816     Corp,0.06558182576119474,
683,ZQ584520     Corp,0.06545574721652371,
684,ZR978171     Corp,0.06541973648284642,
685,BK083643     Corp,0.06529760826243816,
686,BK912977     Corp,0.06509174210220871,
687,AU438336     Corp,0.06519287670251425,
688,AP082206     Corp,0.06512622142840016,
689,BJ818812     Corp,0.06513057750333467,
690,BJ815992     Corp,0.06496740491086614,
691,BH455872     Corp,0.06474893163535894,
692,ZO571489     Corp,0.064780849027705,
693,AZ131777     Corp,0.06497698946485275,
694,ZR596522     Corp,0.06479657560235512,
695,AT165334     Corp,0.06471579450025093,
696,BJ573394     Corp,0.06458864967495324,
697,AN101723     Corp,0.06425463893584024,
698,AZ583565     Corp,0.06410675864428307,
699,AZ206040     Corp,0.06415027247117425,
700,BK507674     Corp,0.06406101286731063,
701,AM752377     Corp,0.0641467200236098,
702,BJ197787     Corp,0.06399496927237752,
703,AS212957     Corp,0.06424839969570884,
704,QZ104290     Corp,0.06402751674329146,
705,BJ605733     Corp,0.0637323266215176,
706,AP411253     Corp,0.06361840340281201,
707,AN322534     Corp,0.06360876276685137,
708,ZP623565     Corp,0.06394520833138151,
709,ZO282391     Corp,0.06361973683610869,
710,BK136997     Corp,0.0633816164703023,
711,AW850065     Corp,0.06339950404892614,
712,BM608715     Corp,0.06328367846217009,
713,AX348440     Corp,0.06337191999340762,
714,ZS702278     Corp,0.06324777426817413,
715,AM069254     Corp,0.06307094467052136,
716,BK256706     Corp,0.06313989512754417,
717,BJ478000     Corp,0.06302353298574141,
718,QZ571464     Corp,0.06289540013747134,
719,AM377167     Corp,0.06286654708668363,
720,BJ477737     Corp,0.06287012653072843,
721,AT335221     Corp,0.048519380176829635,
722,AU667774     Corp,0.06227011689975349,
723,AS850828     Corp,0.06271627720488321,
724,AR947181     Corp,0.062676090613847,
725,ZS891212     Corp,0.06257033640153697,
726,AT087607     Corp,0.0622752735488847,
727,AZ909662     Corp,0.06243577429326647,
728,ZP739356     Corp,0.062431861571244175,
729,AO197231     Corp,0.06242046286984819,
730,ZO531855     Corp,0.062289555008370065,
731,BK767519     Corp,0.06208001813028136,
732,AP218222     Corp,0.06216216367949595,
733,BK589662     Corp,0.062337848256787724,
734,AM077034     Corp,0.062253279934156136,
735,ZR831272     Corp,0.062204645935520886,
736,AP890183     Corp,0.06250889498338147,
737,BH915130     Corp,0.06215426343270376,
738,ZR550156     Corp,0.06220490240208409,
739,AZ574780     Corp,0.06220091776979424,
740,ZS700432     Corp,0.06237795409942293,
741,AS244130     Corp,0.061809574541110475,
742,BJ882295     Corp,0.061937011667585175,
743,BJ508898     Corp,0.06152378120316086,
744,LW197076     Corp,0.0617672730650878,
745,ZO124553     Corp,0.06179611060896866,
746,AR743906     Corp,0.061644461817657675,
747,AQ035713     Corp,0.061740140638188286,
748,ZR601225     Corp,0.06152440164012862,
749,ZS542186     Corp,0.06165243678685079,
750,ZP744732     Corp,0.06149647739681919,
751,ZO936141     Corp,0.06136462851516929,
752,AO181459     Corp,0.06149969029936606,
753,ZR096692     Corp,0.061526067547936124,
754,ZQ584303     Corp,0.06146718525149264,
755,AX779300     Corp,0.06151449248560462,
756,AN634987     Corp,0.06120664808505907,
757,BH542094     Corp,0.06134189024752475,
758,ZO621436     Corp,0.061206639086232285,
759,AU659259     Corp,0.06123299247184205,
760,BK913520     Corp,0.061017021432606164,
761,BM020090     Corp,0.061026880772196215,
762,AZ603198     Corp,0.06098391539165856,
763,ZO392934     Corp,0.0604755340646569,
764,BK840732     Corp,0.060802843088219365,
765,ZO393335     Corp,0.06077645049343576,
766,AM841228     Corp,0.06080531157889026,
767,ZQ771531     Corp,0.06080992034409459,
768,AL706543     Corp,0.06091219072489435,
769,AT008539     Corp,0.060416823629735564,
770,QZ225596     Corp,0.06063500838035915,
771,BM452900     Corp,0.060752609869510775,
772,AP103155     Corp,0.06069834919373843,
773,BG190178     Corp,0.06056826319832394,
774,AZ995461     Corp,0.060696775845292074,
775,AN260464     Corp,0.06056994075639826,
776,AP583514     Corp,0.060363976974967586,
777,ZR995159     Corp,0.0603016139001872,
778,AQ882232     Corp,0.06013818636774215,
779,BM628512     Corp,0.0603577123452892,
780,ZS966422     Corp,0.06038295871451178,
781,BM304842     Corp,0.060087764816444525,
782,AZ627258     Corp,0.06023558460696095,
783,AX857256     Corp,0.06011609191794566,
784,ZP940254     Corp,0.060167015234182886,
785,AZ004584     Corp,0.06013898067489875,
786,ZO963759     Corp,0.0594698402086321,
787,BK637536     Corp,0.059637629842011736,
788,AV245254     Corp,0.05978263790089298,
789,ZO520197     Corp,0.05987187107070292,
790,BM019417     Corp,0.05986463649605241,
791,AP408078     Corp,0.059822012588852364,
792,BK296529     Corp,0.05983358893673055,
793,LW429345     Corp,0.05981898464433446,
794,QZ552080     Corp,0.059758740391527274,
795,AQ814311     Corp,0.05973237897125073,
796,AU767741     Corp,0.059694016972690674,
797,QZ203555     Corp,0.059556358544888076,
798,BG143726     Corp,0.0595527770921766,
799,AM194966     Corp,0.05965493635353498,
800,ZS392668     Corp,0.05954886501292765,
801,AZ166931     Corp,0.05978057218806713,
802,ZO823278     Corp,0.0595275081455404,
803,BK766510     Corp,0.059199899428907514,
804,ZP719467     Corp,0.059043210571480126,
805,JK140710     Corp,0.059219409849524986,
806,ZS158027     Corp,0.05943943823478499,
807,ZO800379     Corp,0.05915432760247059,
808,AM077099     Corp,0.059051988605616626,
809,ZQ464229     Corp,0.05901973391795968,
810,AN534125     Corp,0.05915985802429979,
811,AX875931     Corp,0.058843059148335514,
812,AZ574239     Corp,0.05891295994574355,
813,AT963800     Corp,0.058786227539891024,
814,AS247903     Corp,0.05874020400448843,
815,AZ324396     Corp,0.0588128010753702,
816,AU151748     Corp,0.05879063889333287,
817,AP203078     Corp,0.05910111255823135,
818,BM585206     Corp,0.058681555115114525,
819,AX858850     Corp,0.058731204775975814,
820,ZO424991     Corp,0.058685284807427865,
821,ZS787056     Corp,0.05878645154640048,
822,ZQ581857     Corp,0.05865692404067298,
823,AL017195     Corp,0.05842931060859805,
824,AW905078     Corp,0.05843632230159245,
825,BJ934661     Corp,0.05828685668993545,
826,BK913529     Corp,0.05840073162029375,
827,ZQ863015     Corp,0.05821720360130383,
828,AO810324     Corp,0.058344059339291265,
829,AZ168458     Corp,0.05820981909977142,
830,AX646608     Corp,0.0581381461762612,
831,ZO796052     Corp,0.0581074606590239,
832,AM800684     Corp,0.058186320832997386,
833,BK419217     Corp,0.058011222866726275,
834,AX079563     Corp,0.0574873038600902,
835,BJ261907     Corp,0.05775934088437435,
836,ZP993270     Corp,0.057687848017746374,
837,AS462190     Corp,0.05765487125458706,
838,AM628883     Corp,0.057734663048172215,
839,BK022646     Corp,0.05752307186648445,
840,BJ452425     Corp,0.05749025700186049,
841,ZQ601925     Corp,0.057746928449072366,
842,ZO520287     Corp,0.05724747669002244,
843,ZS445812     Corp,0.057562303537375376,
844,AO653714     Corp,0.05732647546199768,
845,ZQ224343     Corp,0.05677946265371259,
846,AM234692     Corp,0.0573120776605375,
847,AN860171     Corp,0.057114160838914185,
848,AP836679     Corp,0.05701698829348489,
849,AO662118     Corp,0.05701195087880851,
850,ZR489020     Corp,0.05702894990363457,
851,BK128007     Corp,0.05690911260776164,
852,BJ090235     Corp,0.056976576490739186,
853,AN960853     Corp,0.056721105181702335,
854,BM911912     Corp,0.0566104913618915,
855,AP076075     Corp,0.056630096109496826,
856,AN297627     Corp,0.05652394530603516,
857,ZO620951     Corp,0.05626909821025946,
858,AN111023     Corp,0.0564321514879265,
859,AH023913     Corp,0.05643963578002015,
860,AQ218282     Corp,0.056312151007971524,
861,BH448028     Corp,0.05590622413598528,
862,ZQ710196     Corp,0.05635018695975416,
863,AO378411     Corp,0.05622369141587792,
864,BM064361     Corp,0.05618284654459348,
865,AQ222900     Corp,0.05631306880795635,
866,AN732044     Corp,0.05590300440397166,
867,AP707174     Corp,0.05608964424940052,
868,QZ546708     Corp,0.05604970327812737,
869,AZ096010     Corp,0.05584687309708258,
870,BJ373124     Corp,0.05590630126878626,
871,QJ846390     Corp,0.05597798487840327,
872,AZ202088     Corp,0.0559090278329537,
873,BJ228271     Corp,0.05591693571267932,
874,AZ995464     Corp,0.05588699227726462,
875,BK256705     Corp,0.05567095053296118,
876,BK876850     Corp,0.05583836534913612,
877,AZ027222     Corp,0.055731521636012464,
878,ZO711413     Corp,0.05558102461418254,
879,AN210718     Corp,0.055514719490846166,
880,ZR533875     Corp,0.05541979930355171,
881,ZS486085     Corp,0.0555060671188979,
882,AP654325     Corp,0.05514356271964169,
883,BJ639588     Corp,0.05529828171781776,
884,ZQ710350     Corp,0.0554949085736916,
885,ZO479911     Corp,0.05517556335113545,
886,ZP450452     Corp,0.05517942818654382,
887,JK968747     Corp,0.05501638037245018,
888,AQ927762     Corp,0.05506519563316769,
889,JV775311     Corp,0.055062932187192715,
890,ZP609726     Corp,0.054859618399555186,
891,BM349760     Corp,0.05521448657116919,
892,AZ209312     Corp,0.05492194138134841,
893,BM041993     Corp,0.05504702475219364,
894,BK802366     Corp,0.0547845456871491,
895,AL036527     Corp,0.05492028977524775,
896,AR716981     Corp,0.054960305790308486,
897,BJ055170     Corp,0.054802788237350714,
898,BG020877     Corp,0.054829790100915266,
899,AX379344     Corp,0.05474917065630643,
900,AX580717     Corp,0.054680271781844265,
901,QZ219430     Corp,0.05451474479097293,
902,AS138631     Corp,0.054829806491635484,
903,BM832627     Corp,0.05472872725018395,
904,ZS717601     Corp,0.05431129417296038,
905,BJ333573     Corp,0.05420977495315667,
906,AN993603     Corp,0.05428962130212918,
907,ZO957327     Corp,0.054220381918489415,
908,LW381888     Corp,0.05396854396611135,
909,ZQ582729     Corp,0.05379299662092797,
910,AZ027206     Corp,0.054154398663903716,
911,AQ669384     Corp,0.05417555362011512,
912,BK709763     Corp,0.05398395019859747,
913,ZR728714     Corp,0.05377424451215999,
914,AN038329     Corp,0.053712991265900165,
915,AO025621     Corp,0.053884212666149414,
916,ZS048639     Corp,0.053658216371454716,
917,AR859051     Corp,0.05376370471664143,
918,ZP303447     Corp,0.05339349483091545,
919,BK108422     Corp,0.05361048321965742,
920,BJ335672     Corp,0.053710657837977634,
921,AS644384     Corp,0.053380248557896366,
922,AW882434     Corp,0.052812120404307064,
923,AN861541     Corp,0.05348023821818758,
924,AM159379     Corp,0.053384855314434015,
925,AR637933     Corp,0.05317144259344345,
926,BK913693     Corp,0.053197619055691016,
927,ZR835048     Corp,0.05268519910343883,
928,BH940919     Corp,0.05294114968034835,
929,AZ302637     Corp,0.052913253156639264,
930,BM349873     Corp,0.05272349361079803,
931,AR922088     Corp,0.05290705425053502,
932,BK128013     Corp,0.05298975845012995,
933,QZ659186     Corp,0.05275887836358747,
934,AW944800     Corp,0.05286342207300236,
935,JK522385     Corp,0.052783258033305885,
936,BM734573     Corp,0.05274371767051777,
937,AL669938     Corp,0.05283216585338457,
938,AM408987     Corp,0.05267054491576212,
939,ZQ670431     Corp,0.05258600873179761,
940,AR902445     Corp,0.0526116259008915,
941,AQ672398     Corp,0.05222627002553599,
942,BM585182     Corp,0.052329427915626864,
943,ZQ972300     Corp,0.0523143426680781,
944,ZS220113     Corp,0.05230076825926823,
945,QZ680109     Corp,0.052085614506335885,
946,BJ449330     Corp,0.052305680654529715,
947,BK418218     Corp,0.05234749948811968,
948,AP390715     Corp,0.0523644172824647,
949,AM293398     Corp,0.05223661666766547,
950,BH914636     Corp,0.0521691876551417,
951,BK438542     Corp,0.05195574777697747,
952,BK419793     Corp,0.05208335138174757,
953,BJ808911     Corp,0.05218461646504143,
954,ZQ220443     Corp,0.05213931259474118,
955,ZO039971     Corp,0.05198806802751524,
956,BK419789     Corp,0.052360478447775416,
957,BL347170 Corp,0.05226542697402599,
958,AS452855     Corp,0.0519754357637305,
959,AU058579     Corp,0.0521339543558208,
960,AS006239     Corp,0.05192219324093092,
961,BM608719     Corp,0.05191182128960112,
962,ZS756290     Corp,0.05180505358442508,
963,ZQ960662     Corp,0.05189668293290502,
964,AS937907     Corp,0.05186622809095059,
965,BJ844379     Corp,0.05188898636491539,
966,ZO755447     Corp,0.05187980989165388,
967,BJ982148     Corp,0.05156282027270055,
968,BK890771     Corp,0.05181795187602649,
969,ZQ691388     Corp,0.05201765906244553,
970,ZP940552     Corp,0.05152018937534043,
971,ZO719212     Corp,0.05163938502272532,
972,BK311671     Corp,0.05159744928473388,
973,BK128988     Corp,0.05132773572538548,
974,BM123170     Corp,0.05133182922741003,
975,AP070175     Corp,0.05132728449849983,
976,BJ064422     Corp,0.05124138049286486,
977,BJ090198     Corp,0.051088240387055214,
978,AM766235     Corp,0.051163224718126864,
979,ZP903323     Corp,0.05102480564842141,
980,BJ672415     Corp,0.05112580398077859,
981,ZR463516     Corp,0.05112574163176448,
982,AO548976     Corp,0.05112002279699958,
983,AR722481     Corp,0.05091343488265443,
984,AS583549     Corp,0.05114182639185909,
985,AQ107007     Corp,0.050174279124978315,
986,ZP773532     Corp,0.05084961504244249,
987,AN231762     Corp,0.05092026965228663,
988,ZO420004     Corp,0.05085933457883078,
989,BK891146     Corp,0.05078853823746487,
990,ZQ584324     Corp,0.05071773659321889,
991,BM174082     Corp,0.050710846866466014,
992,QZ051896     Corp,0.050785385434225415,
993,ZQ448503     Corp,0.0503838172886137,
994,BK104272     Corp,0.0506285467302628,
995,AO673181     Corp,0.050563854244893285,
996,AP418960     Corp,0.0504000199172698,
997,ZP300076     Corp,0.05086114527133345,
998,AQ871207     Corp,0.05055386217260823,
999,ZQ933467     Corp,0.05060724361479622,
1000,AN861528     Corp,0.05064700774305382,
1001,QZ004359     Corp,0.050470217434921534,
1002,AP890997     Corp,0.049885022363572014,
1003,ZP465545     Corp,0.050336986911974364,
1004,ZQ669510     Corp,0.0503617241243639,
1005,LW669772     Corp,0.05027845709636194,
1006,AM841210     Corp,0.050382887677668735,
1007,ZO599834     Corp,0.05014613191966609,
1008,BJ668547     Corp,0.049958623526759685,
1009,AP804877     Corp,0.050009392818435,
1010,AT846310     Corp,0.04989684135838657,
1011,AR563422     Corp,0.049759264643145014,
1012,LW102663     Corp,0.04980168736228919,
1013,BK766692     Corp,0.04956252104356304,
1014,AU482874     Corp,0.04951101706195854,
1015,BM976828     Corp,0.049560339872575736,
1016,ZP082194     Corp,0.04941865623741611,
1017,AQ892813     Corp,0.04929602078849483,
1018,BK877408     Corp,0.04930619789915553,
1019,ZP315366     Corp,0.04913127251752659,
1020,ZP773535     Corp,0.04909245543544085,
1021,AR211474     Corp,0.048694685919583335,
1022,ZR707862     Corp,0.048845935146916014,
1023,AR910901     Corp,0.04855023080646903,
1024,ZQ584502     Corp,0.04820367481901239,
1025,AN044679     Corp,0.04808200738674322,
1026,AS806300     Corp,0.04817451998614089,
1027,AS645412     Corp,0.04785466632987172,
1028,AL073237     Corp,0.0477665892682629,
1029,AQ391070     Corp,0.04780940335602532,
1030,BG019634     Corp,0.047827008917845616,
1031,ZQ709721     Corp,0.047810026042699766,
1032,AO578590     Corp,0.047580332114012164,
1033,AO602067     Corp,0.04745269146942824,
1034,AU047383     Corp,0.047332524270137864,
1035,AU814686     Corp,0.04767562277979125,
1036,ZO161875     Corp,0.04740149810804098,
1037,AS367429     Corp,0.04600490461728463,
1038,QZ483641     Corp,0.04740820601028491,
1039,AX899656     Corp,0.04701450549071833,
1040,AN086589     Corp,0.046878150687598714,
1041,BK013817     Corp,0.046745733031888365,
1042,AZ335712     Corp,0.046668718822604635,
1043,LW348057     Corp,0.04660179036982046,
1044,AQ312998     Corp,0.0462100313471315,
1045,BM587837     Corp,0.04629709973667437,
1046,AQ080510     Corp,0.046266264613941836,
1047,LW881564     Corp,0.046222307594831785,
1048,AT262623     Corp,0.04591225382161858,
1049,AQ117540     Corp,0.04530908536140413,
1050,AM840860     Corp,0.045820651710658966,
1051,AO040513     Corp,0.0455861020311106,
1052,AZ628263     Corp,0.04565213461855023,
1053,ZR048864     Corp,0.044882908718764485,
1054,AU740324     Corp,0.044631526171298785,
1055,AL501984     Corp,0.04442528784530469,
1056,BJ985425     Corp,0.04424655636168146,
1057,AP525995     Corp,0.044203065353243885,
1058,AZ942056     Corp,0.04393257315433908,
1059,AU657562     Corp,0.04348348284727937,
1060,AO130366     Corp,0.04332189678011068,
1061,AW958250     Corp,0.043501140795126986,
1062,AM027683     Corp,0.04341063734450114,
1063,AX458880     Corp,0.04341464857153799,
1064,AZ302570     Corp,0.043081973194041716,
1065,ZP691171     Corp,0.0430967634086268,
1066,AQ232349     Corp,0.0427542333516472,
1067,AZ856468     Corp,0.04260524805236953,
1068,QZ095301     Corp,0.04262766549577005,
1069,AM376551     Corp,0.04211481641196582,
1070,AS247904     Corp,0.041790181968276816,
1071,AN732817     Corp,0.04177647273775861,
1072,AP524368     Corp,0.04189139546901003,
1073,AZ107026     Corp,0.04131009857693595,
1074,ZP993272     Corp,0.04082753809783074,
1075,AN210752     Corp,0.040570130675142986,
1076,AO337996     Corp,0.03995749054801002,
1077,AP790818     Corp,0.040001552660561386,
1078,BG188483     Corp,0.03973107235296339,
1079,BM857752     Corp,0.03863941439199621,
1080,ZQ213946     Corp,0.038334943265946185,
1081,AT941606     Corp,0.03777050149781636,
1082,ZS276687     Corp,0.03637673645080208,
1083,BM830989     Corp,0.03563371232246421,
1084,AU307195     Corp,0.03426477552061395,
1085,BM966162     Corp,0.0354428064707153,
1086,BH961214     Corp,0.03527219835658039,
1087,BM980480     Corp,0.034294343255010615,
1088,BM952411     Corp,0.03401257199089799,
1089,BM886279     Corp,0.03270707667680161,
1090,BM886281     Corp,0.032690824795638236,
1091,ZR763305     Corp,0.03195858069935527,
1092,BM949150     Corp,0.0317106306418792,
1093,ZP614878     Corp,0.032187068142481116,
1094,BM966163     Corp,0.02118804377260429,
1095,AO654249     Corp,0.02061846062121012,
1096,AL567174     Corp,0.02025230229654818,
1097,AO165235     Corp,0.01906998653900654,
1098,QJ716158     Corp,0.01684574266733336,
1099,AN418126     Corp,0.016774670094123992,
1100,AT706732     Corp,0.01666561853491937,
1101,BL348538 Corp,0.01610950686825377,
1102,BJ844837     Corp,0.01573903641828454,
1103,BM933315     Corp,0.01575971765054333,
1104,BM979879     Corp,0.015326244164585709,
1105,AP338414     Corp,0.01495793986077691,
1106,AM449589     Corp,0.01407003711203943,
1107,QZ888409     Corp,0.01226757580409758,
1108,BM909888     Corp,0.01085950414909094,
1109,AS238179     Corp,0.01103174386300627,
1110,LW849750     Corp,0.01028608645298212,
1111,LW841437     Corp,0.009843158735332851,
1112,UV840162     Corp,0.007937714371648976,
1113,AP421623     Corp,0.005980115700432471,
1114,ZP379649     Corp,0.006549393373796156,
1115,BK750817     Corp,0.0055704791424531315,
1116,WFTLF US Equity,0.0033586481881619423,
1117,AM417883     Corp,0.00247008555224287,
1118,AX973399     Corp,0.0025228124101293373,
1119,AW850057     Corp,0.002327048075732964,
1120,AQ107009     Corp,0.002195794161157178,
1121,CVEI US Equity,0.001618031638647318,
1122,AMPY US Equity,0.0016392528005128699,
1123,EK860033     Corp,0.001451185194799477,
1124,CXRXF US Equity,0.001432548945926272,
1125,EK990999     Corp,0.0010175073872659619,
1126,AR883948     Corp,0.0008691661468763532,
1127,AR716928     Corp,0.0005013101774731697,
1128,EK411008     Corp,0.0003872755179395246,
1129,AP414964     Corp,0.0002887217329462669,
1130,AQ004389     Corp,0.0002601634740822351,
1131,AP292449     Corp,6.643062483128289e-05,
1132,AM138344     Corp,7.676561669394362e-06,
1133,AQ256828     Corp,7.3521218253344715e-06,
1134,LW431769     Corp,6.517480641556813e-06,
1135,QZ579909     Corp,1.643250047229557e-06,
1136,AS585580     Corp,0.0,
1137,GENESYS/GREENEDEN LUX/US COMPANY GUAR 144A 11/24 10,0.0,
1138,WMG ACQUISITION CORP SR SECURED 144A 02/31 3,0.0,
1139,FORD MOTOR CREDIT CO LLC SR UNSECURED 10/21 3.813,0.0,
1140,CVR ENERGY INC COMPANY GUAR 144A 02/25 5.25,0.05848063236396026,
1141,CVR PARTNERS/CVR NITROGE SECURED 144A 06/23 9.25,0.06297825972752155,
1142,METROPOLITAN LIGHT CO COMPANY GUAR 144A 11/22 5.5,0.0,
1143,EPEGQ US Equity,0.0008644436911372585,
1144,ZS578178     Corp,0.054563501880703066,
1145,AVN LN Equity,0.0,
1146,MPT OPER PARTNERSP/FINL COMPANY GUAR 03/24 6.375,0.0,
1147,AL631467     Corp,0.05300671432879546,
1148,AHLD US Equity,0.003801803447574054,
1149,BM027157     Corp,0.0,
